Unix,Date,Symbol,Open,High,Low,Close,Volume ZIL,Volume USDT,tradecount
1682553600000,2023-04-27,ZILUSDT,0.02905,0.0298,0.02846,0.02922,318537804.4,9254441.971896,41381
1682467200000,2023-04-26,ZILUSDT,0.0302,0.03135,0.02725,0.02905,619255990.7,18425679.980436,79467
1682380800000,2023-04-25,ZILUSDT,0.03108,0.032,0.02891,0.0302,680584932.0,20667900.581873,77956
1682294400000,2023-04-24,ZILUSDT,0.03221,0.03283,0.03037,0.03108,430424180.1,13471153.714831,56236
1682208000000,2023-04-23,ZILUSDT,0.03489,0.0362,0.03137,0.03222,913649669.6,30430174.542885,120948
1682121600000,2023-04-22,ZILUSDT,0.031,0.0355,0.03032,0.03489,1419660460.1,47664328.743055,194570
1682035200000,2023-04-21,ZILUSDT,0.03018,0.03413,0.02927,0.031,1638776594.8,52631745.605238,196535
1681948800000,2023-04-20,ZILUSDT,0.03187,0.03313,0.02956,0.03016,648256929.3,20267272.269669,70230
1681862400000,2023-04-19,ZILUSDT,0.0336,0.0362,0.03131,0.03187,1442436960.9,49539314.205424,180721
1681776000000,2023-04-18,ZILUSDT,0.03158,0.03424,0.03101,0.03359,578748770.1,19215554.430299,74215
1681689600000,2023-04-17,ZILUSDT,0.03256,0.03257,0.03072,0.03158,351298378.6,11078617.007287,45498
1681603200000,2023-04-16,ZILUSDT,0.03082,0.03257,0.03013,0.03256,307593110.9,9620768.71261,38774
1681516800000,2023-04-15,ZILUSDT,0.03063,0.03131,0.03005,0.03082,217286059.1,6666770.952457,26628
1681430400000,2023-04-14,ZILUSDT,0.02984,0.03102,0.02972,0.03061,224609123.4,6844157.334106,35300
1681344000000,2023-04-13,ZILUSDT,0.02935,0.03002,0.02893,0.02985,149990134.5,4434733.106068,23337
1681257600000,2023-04-12,ZILUSDT,0.02966,0.02972,0.02826,0.02934,202804642.9,5876101.13897,28811
1681171200000,2023-04-11,ZILUSDT,0.0297,0.03005,0.02935,0.02965,164136009.0,4873682.073376,26755
1681084800000,2023-04-10,ZILUSDT,0.02924,0.0298,0.02865,0.02969,163354115.1,4759389.596989,24632
1680998400000,2023-04-09,ZILUSDT,0.02913,0.02948,0.02847,0.02924,121780587.8,3524462.784647,18648
1680912000000,2023-04-08,ZILUSDT,0.02907,0.02969,0.02885,0.02913,162225232.4,4756937.621305,20729
1680825600000,2023-04-07,ZILUSDT,0.02945,0.02951,0.02855,0.02907,114912566.2,3331597.16463,15910
1680739200000,2023-04-06,ZILUSDT,0.03034,0.03034,0.02904,0.02947,183015126.9,5398446.710225,25334
1680652800000,2023-04-05,ZILUSDT,0.02974,0.031,0.02899,0.03035,330170445.1,9989624.866555,39966
1680566400000,2023-04-04,ZILUSDT,0.02953,0.03051,0.02902,0.02974,242490167.8,7202460.723958,33942
1680480000000,2023-04-03,ZILUSDT,0.03092,0.03147,0.02869,0.02954,453886981.3,13623864.420003,58053
1680393600000,2023-04-02,ZILUSDT,0.03071,0.03267,0.02995,0.03091,862601449.0,27135061.254067,104057
1680307200000,2023-04-01,ZILUSDT,0.02915,0.03263,0.02872,0.03069,925846366.7,28524774.696603,127724
1680220800000,2023-03-31,ZILUSDT,0.02785,0.02961,0.02712,0.02914,292470910.6,8356130.935484,45411
1680134400000,2023-03-30,ZILUSDT,0.02828,0.02858,0.02715,0.02785,237983846.3,6635720.782852,34114
1680048000000,2023-03-29,ZILUSDT,0.0273,0.0284,0.02726,0.02828,177429463.9,4951146.28401,28848
1679961600000,2023-03-28,ZILUSDT,0.02596,0.02756,0.02555,0.0273,141604026.2,3742677.836261,24060
1679875200000,2023-03-27,ZILUSDT,0.02736,0.0274,0.02521,0.02596,192909402.7,5051491.926154,28658
1679788800000,2023-03-26,ZILUSDT,0.02677,0.02765,0.02657,0.02736,80338934.7,2186014.104346,15411
1679702400000,2023-03-25,ZILUSDT,0.02709,0.02745,0.0262,0.02679,88039850.4,2371839.833889,17561
1679616000000,2023-03-24,ZILUSDT,0.02854,0.02859,0.02663,0.02709,147707269.1,4072866.552854,19610
1679529600000,2023-03-23,ZILUSDT,0.02719,0.02872,0.02684,0.02855,181486969.6,5082243.501024,22072
1679443200000,2023-03-22,ZILUSDT,0.02871,0.0288,0.02605,0.02718,222003286.8,6160121.216688,31669
1679356800000,2023-03-21,ZILUSDT,0.02764,0.02884,0.02669,0.02868,275965109.2,7705090.089112,33420
1679270400000,2023-03-20,ZILUSDT,0.0294,0.02983,0.02737,0.02761,269279475.0,7696971.338285,34094
1679184000000,2023-03-19,ZILUSDT,0.02836,0.02975,0.02808,0.02938,215025011.4,6218818.526233,28408
1679097600000,2023-03-18,ZILUSDT,0.02928,0.02982,0.0279,0.02837,263808995.4,7678101.001806,33909
1679011200000,2023-03-17,ZILUSDT,0.02737,0.02933,0.02691,0.02924,263668916.7,7457998.247626,30881
1678924800000,2023-03-16,ZILUSDT,0.02678,0.02742,0.02613,0.02737,262836201.8,7071570.564206,30321
1678838400000,2023-03-15,ZILUSDT,0.02815,0.03,0.02605,0.0268,580608800.9,16279294.648708,64558
1678752000000,2023-03-14,ZILUSDT,0.02621,0.02948,0.02576,0.02816,425076437.9,11741245.47947,53964
1678665600000,2023-03-13,ZILUSDT,0.02445,0.02659,0.02361,0.02621,329888435.6,8251134.594443,38255
1678579200000,2023-03-12,ZILUSDT,0.02254,0.0245,0.02192,0.02444,177210205.5,4074600.787682,21261
1678492800000,2023-03-11,ZILUSDT,0.02302,0.02349,0.0215,0.02254,237727578.4,5328681.801777,25036
1678406400000,2023-03-10,ZILUSDT,0.02258,0.02315,0.02128,0.02303,313705258.9,7026396.605157,30227
1678320000000,2023-03-09,ZILUSDT,0.02446,0.02515,0.02209,0.02258,278396541.7,6635788.443775,29190
1678233600000,2023-03-08,ZILUSDT,0.02667,0.02682,0.02411,0.02446,199232722.4,5044489.892704,23444
1678147200000,2023-03-07,ZILUSDT,0.02743,0.02781,0.02584,0.02666,175162053.8,4676178.730855,21593
1678060800000,2023-03-06,ZILUSDT,0.02755,0.02759,0.02642,0.02742,153273227.8,4142836.100272,18533
1677974400000,2023-03-05,ZILUSDT,0.0274,0.02827,0.02716,0.02756,88427858.4,2454445.884774,12499
1677888000000,2023-03-04,ZILUSDT,0.02851,0.02859,0.02656,0.0274,148368219.6,4123375.81414,19869
1677801600000,2023-03-03,ZILUSDT,0.0308,0.03098,0.0272,0.0285,296337417.7,8427185.7825,37177
1677715200000,2023-03-02,ZILUSDT,0.03212,0.03233,0.03016,0.03078,125904049.1,3877093.07884,17965
1677628800000,2023-03-01,ZILUSDT,0.03117,0.03227,0.03086,0.03211,96612427.1,3072454.734875,15522
1677542400000,2023-02-28,ZILUSDT,0.03242,0.03267,0.03094,0.03118,115687632.4,3670332.285377,18967
1677456000000,2023-02-27,ZILUSDT,0.03283,0.03315,0.03156,0.03242,158072429.2,5097307.077358,23726
1677369600000,2023-02-26,ZILUSDT,0.03191,0.03304,0.03149,0.03282,149540416.4,4825825.947632,21730
1677283200000,2023-02-25,ZILUSDT,0.0335,0.03351,0.03055,0.03191,226009635.3,7227149.743397,32338
1677196800000,2023-02-24,ZILUSDT,0.03541,0.03563,0.03202,0.03351,341873176.0,11564630.442798,46532
1677110400000,2023-02-23,ZILUSDT,0.03529,0.03696,0.03453,0.03539,561717392.2,20021400.427576,66028
1677024000000,2023-02-22,ZILUSDT,0.03509,0.03641,0.03255,0.03528,922166040.2,31934252.022834,113378
1676937600000,2023-02-21,ZILUSDT,0.03429,0.0368,0.03213,0.0351,973684521.5,33613124.869704,119705
1676851200000,2023-02-20,ZILUSDT,0.03236,0.03576,0.03111,0.03429,648860713.3,21815023.05492,75489
1676764800000,2023-02-19,ZILUSDT,0.03266,0.03309,0.03123,0.03234,409139834.0,13238018.723307,46203
1676678400000,2023-02-18,ZILUSDT,0.0319,0.03479,0.0319,0.03265,593553787.3,19700210.073997,67170
1676592000000,2023-02-17,ZILUSDT,0.0295,0.03252,0.02941,0.03191,509426456.6,15816771.482619,56846
1676505600000,2023-02-16,ZILUSDT,0.03149,0.03239,0.02937,0.02949,561542973.2,17546545.241355,62697
1676419200000,2023-02-15,ZILUSDT,0.02962,0.03196,0.0288,0.03148,455860379.4,13772743.463853,52327
1676332800000,2023-02-14,ZILUSDT,0.02916,0.0303,0.0276,0.02961,519110203.6,14943012.02074,58755
1676246400000,2023-02-13,ZILUSDT,0.0292,0.03299,0.02761,0.02916,1556237218.1,47246513.296762,185390
1676160000000,2023-02-12,ZILUSDT,0.02835,0.03093,0.02789,0.0292,459288103.2,13509707.596734,56579
1676073600000,2023-02-11,ZILUSDT,0.02778,0.02838,0.02748,0.02835,136064813.9,3791361.059105,16377
1675987200000,2023-02-10,ZILUSDT,0.02712,0.02839,0.02673,0.0278,284736153.0,7827814.918522,33363
1675900800000,2023-02-09,ZILUSDT,0.03075,0.03098,0.02637,0.02712,409832327.5,11810211.543592,52296
1675814400000,2023-02-08,ZILUSDT,0.03087,0.03127,0.0291,0.03075,389656408.4,11899329.698591,41287
1675728000000,2023-02-07,ZILUSDT,0.02966,0.03095,0.02878,0.03088,408505363.2,12137673.742508,45420
1675641600000,2023-02-06,ZILUSDT,0.02883,0.02988,0.02812,0.02967,277126859.3,8035481.154785,32331
1675555200000,2023-02-05,ZILUSDT,0.02983,0.03083,0.02772,0.02883,408219587.9,11979190.125901,45274
1675468800000,2023-02-04,ZILUSDT,0.02979,0.0321,0.02904,0.02984,644484038.7,19555992.099986,64424
1675382400000,2023-02-03,ZILUSDT,0.02825,0.02988,0.02814,0.02979,289382553.7,8354690.024605,31627
1675296000000,2023-02-02,ZILUSDT,0.02817,0.02992,0.0278,0.02826,325555269.0,9365488.761883,34779
1675209600000,2023-02-01,ZILUSDT,0.02693,0.02883,0.02616,0.02812,529219406.5,14546602.607544,57866
1675123200000,2023-01-31,ZILUSDT,0.02671,0.0273,0.02627,0.02694,194948522.9,5218313.438499,21530
1675036800000,2023-01-30,ZILUSDT,0.02955,0.0297,0.02579,0.02671,344094830.4,9519663.519931,40625
1674950400000,2023-01-29,ZILUSDT,0.02911,0.02972,0.02863,0.02954,265131545.6,7776674.21248,26407
1674864000000,2023-01-28,ZILUSDT,0.02921,0.03169,0.02866,0.02911,543818181.5,16305826.34305,61731
1674777600000,2023-01-27,ZILUSDT,0.02781,0.02985,0.02706,0.02921,478467648.7,13641461.902177,52107
1674691200000,2023-01-26,ZILUSDT,0.028,0.02854,0.027,0.0278,297470752.6,8270118.607435,32914
1674604800000,2023-01-25,ZILUSDT,0.02701,0.0295,0.02626,0.02798,498879557.0,13741597.564141,56279
1674518400000,2023-01-24,ZILUSDT,0.02865,0.03025,0.02644,0.02701,582431313.3,16583759.317471,63833
1674432000000,2023-01-23,ZILUSDT,0.027,0.02881,0.02692,0.02866,515054964.1,14424418.707153,53895
1674345600000,2023-01-22,ZILUSDT,0.02681,0.02805,0.02616,0.02698,273657095.6,7459215.091816,32405
1674259200000,2023-01-21,ZILUSDT,0.0276,0.02895,0.02664,0.02681,426032946.0,11795077.848761,46510
1674172800000,2023-01-20,ZILUSDT,0.02545,0.02776,0.02488,0.0276,300313324.6,7851649.578792,34594
1674086400000,2023-01-19,ZILUSDT,0.02469,0.02561,0.02446,0.02544,185225457.6,4647508.540382,22347
1674000000000,2023-01-18,ZILUSDT,0.02718,0.02753,0.02403,0.02471,500966669.5,13018417.076454,57915
1673913600000,2023-01-17,ZILUSDT,0.02733,0.02856,0.0265,0.02718,436124225.8,12034586.420552,48702
1673827200000,2023-01-16,ZILUSDT,0.02592,0.0308,0.02554,0.02734,1061713170.9,29919898.584777,118990
1673740800000,2023-01-15,ZILUSDT,0.02658,0.02665,0.02494,0.02593,441948033.9,11333969.514916,44504
1673654400000,2023-01-14,ZILUSDT,0.0259,0.0285,0.02434,0.02656,984363245.2,26024457.933126,105231
1673568000000,2023-01-13,ZILUSDT,0.02389,0.02706,0.02373,0.02589,937374094.8,23522001.192204,101811
1673481600000,2023-01-12,ZILUSDT,0.02327,0.02482,0.02235,0.0239,745291264.2,17481448.982348,75861
1673395200000,2023-01-11,ZILUSDT,0.02399,0.02399,0.02227,0.02326,518751734.3,11944088.175212,57250
1673308800000,2023-01-10,ZILUSDT,0.02348,0.0257,0.02347,0.02398,1103730027.6,27028071.806784,120139
1673222400000,2023-01-09,ZILUSDT,0.02179,0.02758,0.02118,0.02349,2963897781.8,73569563.063561,298561
1673136000000,2023-01-08,ZILUSDT,0.01757,0.0225,0.01726,0.0218,949803965.6,18783364.716028,78700
1673049600000,2023-01-07,ZILUSDT,0.01742,0.01765,0.01721,0.01756,79762076.4,1388744.620731,7243
1672963200000,2023-01-06,ZILUSDT,0.01698,0.01754,0.01653,0.01742,145610154.8,2479773.701937,11354
1672876800000,2023-01-05,ZILUSDT,0.0169,0.01706,0.01661,0.01697,128944606.2,2174774.020563,9421
1672790400000,2023-01-04,ZILUSDT,0.0166,0.0171,0.01654,0.0169,105877370.5,1789195.575722,9451
1672704000000,2023-01-03,ZILUSDT,0.01657,0.01685,0.01641,0.01659,81966634.1,1360062.448187,6928
1672617600000,2023-01-02,ZILUSDT,0.01629,0.01675,0.01595,0.01658,128021917.2,2108338.430945,10403
1672531200000,2023-01-01,ZILUSDT,0.01583,0.01634,0.01569,0.01628,83916520.0,1344040.925701,6004
1672444800000,2022-12-31,ZILUSDT,0.01587,0.01613,0.01575,0.01583,68038859.5,1084275.598044,4954
1672358400000,2022-12-30,ZILUSDT,0.016,0.01608,0.01527,0.01586,105750937.2,1654088.093204,8983
1672272000000,2022-12-29,ZILUSDT,0.01634,0.01644,0.01553,0.01601,128986980.1,2064366.521926,10823
1672185600000,2022-12-28,ZILUSDT,0.01723,0.01731,0.01617,0.01633,134800460.9,2227864.332015,12613
1672099200000,2022-12-27,ZILUSDT,0.01766,0.01774,0.01675,0.01723,107161689.5,1845576.646083,9714
1672012800000,2022-12-26,ZILUSDT,0.01762,0.01773,0.01711,0.01766,142470349.1,2485659.378345,27471
1671926400000,2022-12-25,ZILUSDT,0.01795,0.01798,0.01728,0.01763,85060572.3,1496050.610277,8440
1671840000000,2022-12-24,ZILUSDT,0.01813,0.01819,0.01789,0.01796,40084903.3,722142.446034,4571
1671753600000,2022-12-23,ZILUSDT,0.01814,0.01826,0.01797,0.01814,66916842.2,1210408.16853,7713
1671667200000,2022-12-22,ZILUSDT,0.0179,0.0182,0.01762,0.01815,96373909.8,1728848.104298,9490
1671580800000,2022-12-21,ZILUSDT,0.01802,0.01805,0.01753,0.0179,74917973.2,1335540.593369,7981
1671494400000,2022-12-20,ZILUSDT,0.01739,0.01824,0.01732,0.01802,111511358.1,1994953.391563,10758
1671408000000,2022-12-19,ZILUSDT,0.01857,0.01879,0.017,0.01739,144113658.3,2599768.135348,13409
1671321600000,2022-12-18,ZILUSDT,0.01907,0.01911,0.01854,0.01857,71186101.6,1337124.832104,8488
1671235200000,2022-12-17,ZILUSDT,0.01897,0.0192,0.01821,0.01906,138734631.8,2613856.294767,14541
1671148800000,2022-12-16,ZILUSDT,0.0211,0.02129,0.01865,0.01896,198874239.8,3999102.679385,21375
1671062400000,2022-12-15,ZILUSDT,0.02181,0.02186,0.02097,0.0211,95891182.8,2056111.291344,10641
1670976000000,2022-12-14,ZILUSDT,0.02228,0.02238,0.02143,0.0218,95039350.2,2094765.47627,10371
1670889600000,2022-12-13,ZILUSDT,0.02181,0.02239,0.02084,0.02227,172288976.5,3738881.369719,17027
1670803200000,2022-12-12,ZILUSDT,0.02197,0.02217,0.02134,0.02181,97000780.6,2103495.63263,9946
1670716800000,2022-12-11,ZILUSDT,0.02252,0.02265,0.02183,0.02198,72440430.5,1613169.473348,7833
1670630400000,2022-12-10,ZILUSDT,0.02229,0.02254,0.02221,0.02253,60385961.1,1351839.352708,6476
1670544000000,2022-12-09,ZILUSDT,0.02232,0.0225,0.02197,0.0223,92129162.7,2046106.606526,9931
1670457600000,2022-12-08,ZILUSDT,0.02183,0.02238,0.02141,0.02232,89101125.0,1948368.102284,11064
1670371200000,2022-12-07,ZILUSDT,0.02251,0.02261,0.02127,0.02182,109713772.6,2397307.291757,13555
1670284800000,2022-12-06,ZILUSDT,0.02266,0.02286,0.02219,0.02251,141301013.8,3178231.380908,14054
1670198400000,2022-12-05,ZILUSDT,0.02287,0.02349,0.02253,0.02265,98471250.5,2271386.71991,13027
1670112000000,2022-12-04,ZILUSDT,0.02264,0.02302,0.02261,0.02288,49980174.7,1138437.781317,8151
1670025600000,2022-12-03,ZILUSDT,0.02316,0.02327,0.0225,0.02263,61871859.6,1417899.267157,8458
1669939200000,2022-12-02,ZILUSDT,0.02275,0.02318,0.02243,0.02316,106124664.0,2426273.411191,14351
1669852800000,2022-12-01,ZILUSDT,0.02288,0.02359,0.02246,0.02275,156354354.6,3562748.554068,21233
1669766400000,2022-11-30,ZILUSDT,0.022,0.02299,0.02194,0.02287,154231094.9,3471067.59207,22436
1669680000000,2022-11-29,ZILUSDT,0.02197,0.02237,0.02166,0.022,92763005.9,2045048.51833,14248
1669593600000,2022-11-28,ZILUSDT,0.02271,0.0232,0.02136,0.02198,154251042.8,3381157.904082,21507
1669507200000,2022-11-27,ZILUSDT,0.02254,0.0236,0.02239,0.02272,162818097.1,3754204.942359,23220
1669420800000,2022-11-26,ZILUSDT,0.02289,0.0233,0.02229,0.02254,104668632.2,2388178.200186,14921
1669334400000,2022-11-25,ZILUSDT,0.02333,0.02334,0.02237,0.02289,120997580.9,2763982.268199,17412
1669248000000,2022-11-24,ZILUSDT,0.02281,0.02469,0.02253,0.02334,407338772.2,9515607.475911,60707
1669161600000,2022-11-23,ZILUSDT,0.02173,0.02281,0.02165,0.02281,213301555.5,4734818.793648,28123
1669075200000,2022-11-22,ZILUSDT,0.02105,0.02174,0.02038,0.02173,193049458.8,4070707.634016,25637
1668988800000,2022-11-21,ZILUSDT,0.02098,0.02143,0.02025,0.02104,239844735.2,5018294.297188,34905
1668902400000,2022-11-20,ZILUSDT,0.02247,0.02356,0.02094,0.02098,401501654.4,8986146.957908,50614
1668816000000,2022-11-19,ZILUSDT,0.02145,0.02348,0.02138,0.02247,464682024.6,10413680.860513,62575
1668729600000,2022-11-18,ZILUSDT,0.02129,0.02169,0.02111,0.02145,121114350.8,2597249.691551,17762
1668643200000,2022-11-17,ZILUSDT,0.02144,0.0217,0.02085,0.02129,183851142.6,3918133.464512,25636
1668556800000,2022-11-16,ZILUSDT,0.02172,0.02222,0.02079,0.02144,174903878.6,3762515.825003,26488
1668470400000,2022-11-15,ZILUSDT,0.02106,0.0224,0.02074,0.02172,240754829.1,5194131.240977,37213
1668384000000,2022-11-14,ZILUSDT,0.02081,0.02145,0.01942,0.02105,365318333.5,7464818.134169,50307
1668297600000,2022-11-13,ZILUSDT,0.02146,0.02239,0.02042,0.02078,371886051.4,7922357.805925,41268
1668211200000,2022-11-12,ZILUSDT,0.02273,0.02283,0.02124,0.02146,200606916.7,4407559.439536,28668
1668124800000,2022-11-11,ZILUSDT,0.02406,0.02448,0.02167,0.02272,334917798.8,7691338.640796,35707
1668038400000,2022-11-10,ZILUSDT,0.02049,0.02497,0.02015,0.0241,619291546.8,14291889.460227,76637
1667952000000,2022-11-09,ZILUSDT,0.0266,0.02689,0.01974,0.02051,647743802.4,15738984.342698,83063
1667865600000,2022-11-08,ZILUSDT,0.03204,0.03243,0.023,0.02662,694487985.8,19894430.185723,105605
1667779200000,2022-11-07,ZILUSDT,0.03124,0.03256,0.03065,0.03205,280592066.6,8920950.328343,45594
1667692800000,2022-11-06,ZILUSDT,0.03245,0.03373,0.0312,0.03124,391088719.8,12831624.656678,60072
1667606400000,2022-11-05,ZILUSDT,0.0329,0.0342,0.03165,0.03245,380218078.0,12510972.160377,56665
1667520000000,2022-11-04,ZILUSDT,0.03047,0.03379,0.03027,0.0329,556604367.0,17947276.393639,80171
1667433600000,2022-11-03,ZILUSDT,0.02964,0.03111,0.02945,0.03047,220975024.7,6731982.765803,32378
1667347200000,2022-11-02,ZILUSDT,0.03061,0.03069,0.02907,0.02964,204370912.6,6117688.010143,31868
1667260800000,2022-11-01,ZILUSDT,0.03093,0.03154,0.03046,0.03063,174370218.2,5406536.091665,24975
1667174400000,2022-10-31,ZILUSDT,0.0311,0.03239,0.03003,0.03093,420156261.6,13093422.632028,54857
1667088000000,2022-10-30,ZILUSDT,0.03086,0.03281,0.0303,0.03111,512644799.6,16147134.134028,70759
1667001600000,2022-10-29,ZILUSDT,0.03044,0.03155,0.03043,0.03088,340631160.9,10545214.428768,47063
1666915200000,2022-10-28,ZILUSDT,0.02979,0.03071,0.02949,0.03044,157637625.0,4731795.467473,22096
1666828800000,2022-10-27,ZILUSDT,0.03033,0.03141,0.02957,0.02979,245845971.7,7493681.665859,32477
1666742400000,2022-10-26,ZILUSDT,0.02966,0.03059,0.02962,0.03034,184575161.8,5572987.270825,23764
1666656000000,2022-10-25,ZILUSDT,0.02896,0.03037,0.02883,0.02966,185304662.3,5486821.202719,23179
1666569600000,2022-10-24,ZILUSDT,0.02957,0.02971,0.02864,0.02896,132526149.5,3848039.672104,17711
1666483200000,2022-10-23,ZILUSDT,0.0293,0.02968,0.0285,0.02955,127472139.1,3709281.620594,16958
1666396800000,2022-10-22,ZILUSDT,0.02932,0.02951,0.02893,0.02929,100912436.9,2951036.266798,13938
1666310400000,2022-10-21,ZILUSDT,0.0291,0.02943,0.02821,0.02932,243218677.0,7021773.097804,28952
1666224000000,2022-10-20,ZILUSDT,0.02954,0.03,0.02877,0.02911,277971112.3,8194717.931576,32413
1666137600000,2022-10-19,ZILUSDT,0.0314,0.0315,0.02921,0.02954,400909184.3,12120297.222455,45648
1666051200000,2022-10-18,ZILUSDT,0.03136,0.037,0.03056,0.0314,915222524.9,29451415.016344,109350
1665964800000,2022-10-17,ZILUSDT,0.0306,0.0315,0.03025,0.03136,112225336.8,3478937.041842,16370
1665878400000,2022-10-16,ZILUSDT,0.03018,0.03095,0.03013,0.03061,62939872.6,1924898.07941,10964
1665792000000,2022-10-15,ZILUSDT,0.03011,0.03053,0.0299,0.03018,59273707.2,1792192.552981,10631
1665705600000,2022-10-14,ZILUSDT,0.03034,0.03142,0.02977,0.03012,162205003.4,4984059.314902,22266
1665619200000,2022-10-13,ZILUSDT,0.03049,0.0306,0.02776,0.03035,323963328.7,9437777.093172,41621
1665532800000,2022-10-12,ZILUSDT,0.03071,0.03096,0.03039,0.0305,79631046.6,2441520.98819,12502
1665446400000,2022-10-11,ZILUSDT,0.03095,0.03113,0.02966,0.03071,196819674.4,6013474.651551,27373
1665360000000,2022-10-10,ZILUSDT,0.03263,0.03267,0.03094,0.03096,176429031.0,5598364.892637,23937
1665273600000,2022-10-09,ZILUSDT,0.03162,0.0329,0.03151,0.03263,230542503.6,7480755.742843,29090
1665187200000,2022-10-08,ZILUSDT,0.03171,0.032,0.03139,0.03161,100611261.3,3189241.336506,14523
1665100800000,2022-10-07,ZILUSDT,0.03119,0.03207,0.0308,0.03171,155647980.6,4884172.064699,18297
1665014400000,2022-10-06,ZILUSDT,0.03157,0.032,0.03092,0.03119,170066826.1,5357384.622509,19109
1664928000000,2022-10-05,ZILUSDT,0.0319,0.03192,0.03077,0.03157,131834032.8,4138119.191603,16271
1664841600000,2022-10-04,ZILUSDT,0.03146,0.03211,0.03118,0.0319,172996771.3,5484596.201439,20248
1664755200000,2022-10-03,ZILUSDT,0.03043,0.03171,0.03,0.03146,155193794.5,4808078.833093,19123
1664668800000,2022-10-02,ZILUSDT,0.03121,0.03142,0.03026,0.03043,116814502.7,3606206.597477,15256
1664582400000,2022-10-01,ZILUSDT,0.03119,0.03139,0.03092,0.03121,69828912.3,2180238.936449,9256
1664496000000,2022-09-30,ZILUSDT,0.03151,0.03189,0.0309,0.0312,169952225.0,5323729.165214,19835
1664409600000,2022-09-29,ZILUSDT,0.03133,0.03161,0.03064,0.03149,185507985.6,5771629.424778,20206
1664323200000,2022-09-28,ZILUSDT,0.03142,0.03175,0.03031,0.03133,177031907.0,5496261.678309,22730
1664236800000,2022-09-27,ZILUSDT,0.03188,0.03299,0.03091,0.03142,243064649.4,7794553.143486,30520
1664150400000,2022-09-26,ZILUSDT,0.03162,0.03199,0.03071,0.03187,213221866.2,6699533.731182,26326
1664064000000,2022-09-25,ZILUSDT,0.03222,0.03267,0.03122,0.03163,131924143.7,4232984.880251,16443
1663977600000,2022-09-24,ZILUSDT,0.03293,0.03327,0.03209,0.03222,119707050.2,3932758.957787,16855
1663891200000,2022-09-23,ZILUSDT,0.03314,0.03378,0.0319,0.03293,249936763.6,8213611.711973,33126
1663804800000,2022-09-22,ZILUSDT,0.03109,0.03363,0.03099,0.03315,266034224.9,8661124.731307,31522
1663718400000,2022-09-21,ZILUSDT,0.03182,0.03382,0.03069,0.0311,319689000.5,10177693.677274,37455
1663632000000,2022-09-20,ZILUSDT,0.03228,0.03252,0.03136,0.03183,164431434.9,5257604.668851,19857
1663545600000,2022-09-19,ZILUSDT,0.03162,0.03256,0.03069,0.0323,205507559.5,6486906.732079,28435
1663459200000,2022-09-18,ZILUSDT,0.03481,0.03482,0.03099,0.03161,203619243.0,6763306.744776,28747
1663372800000,2022-09-17,ZILUSDT,0.0339,0.03483,0.03384,0.03481,85828899.2,2946317.974805,13061
1663286400000,2022-09-16,ZILUSDT,0.03365,0.03418,0.0332,0.0339,156245911.5,5269375.445625,24676
1663200000000,2022-09-15,ZILUSDT,0.03494,0.035,0.03335,0.03364,224438012.1,7657033.79376,32892
1663113600000,2022-09-14,ZILUSDT,0.03433,0.03522,0.034,0.03496,183413535.0,6352288.060692,27547
1663027200000,2022-09-13,ZILUSDT,0.03761,0.03812,0.03417,0.03434,352049279.3,12703325.693886,55653
1662940800000,2022-09-12,ZILUSDT,0.0374,0.03831,0.03676,0.03761,276735984.9,10412328.599446,46293
1662854400000,2022-09-11,ZILUSDT,0.03751,0.03775,0.03631,0.03741,176762615.4,6574006.135635,26776
1662768000000,2022-09-10,ZILUSDT,0.03715,0.03846,0.03652,0.0375,284525480.2,10662555.703816,43378
1662681600000,2022-09-09,ZILUSDT,0.03547,0.03762,0.03534,0.03715,281668932.5,10317287.096958,44216
1662595200000,2022-09-08,ZILUSDT,0.03478,0.03555,0.03402,0.03546,184706042.0,6429258.535697,27871
1662508800000,2022-09-07,ZILUSDT,0.0338,0.03505,0.03293,0.03478,200954717.7,6855000.503523,31024
1662422400000,2022-09-06,ZILUSDT,0.03631,0.03704,0.03319,0.0338,324807500.0,11432405.382368,60387
1662336000000,2022-09-05,ZILUSDT,0.03657,0.03678,0.03527,0.03629,153144376.1,5491863.415279,26782
1662249600000,2022-09-04,ZILUSDT,0.03569,0.03657,0.03554,0.03657,114284366.9,4123758.335506,20721
1662163200000,2022-09-03,ZILUSDT,0.03576,0.03595,0.03528,0.03569,79547387.7,2836282.328082,14734
1662076800000,2022-09-02,ZILUSDT,0.03644,0.03686,0.03527,0.03576,169627538.0,6139586.173207,28962
1661990400000,2022-09-01,ZILUSDT,0.0362,0.03645,0.0348,0.03643,161377850.0,5745180.88889,27102
1661904000000,2022-08-31,ZILUSDT,0.03609,0.03698,0.03577,0.03621,146350073.6,5341402.377481,25413
1661817600000,2022-08-30,ZILUSDT,0.03706,0.03749,0.03498,0.03608,204546503.2,7449011.708093,34189
1661731200000,2022-08-29,ZILUSDT,0.03536,0.03715,0.03488,0.03706,187301345.3,6743080.155582,29614
1661644800000,2022-08-28,ZILUSDT,0.03655,0.03694,0.03516,0.03536,141390267.3,5148813.475857,24635
1661558400000,2022-08-27,ZILUSDT,0.03593,0.03694,0.03548,0.03655,192450068.9,7001291.676879,30963
1661472000000,2022-08-26,ZILUSDT,0.0396,0.03978,0.03546,0.03594,378168527.8,14287256.207572,57219
