Unix,Date,Symbol,Open,High,Low,Close,Volume HOT,Volume USDT,tradecount
1681603200000,2023-04-16,HOTUSDT,0.002089,0.002208,0.002051,0.002157,2976250511.0,6376076.148443,27194
1681516800000,2023-04-15,HOTUSDT,0.002098,0.0021,0.002043,0.002089,1082347300.0,2252268.836812,13996
1681430400000,2023-04-14,HOTUSDT,0.002055,0.002114,0.002017,0.002097,2038233811.0,4237005.380228,27551
1681344000000,2023-04-13,HOTUSDT,0.002031,0.002068,0.001997,0.002055,1322698134.0,2693406.26519,17110
1681257600000,2023-04-12,HOTUSDT,0.002007,0.002051,0.001935,0.00203,2069210245.0,4126861.863564,25694
1681171200000,2023-04-11,HOTUSDT,0.002006,0.002035,0.001986,0.002007,1520853325.0,3058825.168941,19754
1681084800000,2023-04-10,HOTUSDT,0.001954,0.002012,0.001932,0.002006,1582085350.0,3112745.956832,18810
1680998400000,2023-04-09,HOTUSDT,0.001919,0.001981,0.001904,0.001954,1837815690.0,3570512.646122,18911
1680912000000,2023-04-08,HOTUSDT,0.001927,0.001951,0.001904,0.001918,1014602043.0,1958324.676834,10482
1680825600000,2023-04-07,HOTUSDT,0.001946,0.001963,0.001905,0.001927,1138643235.0,2198260.875327,12563
1680739200000,2023-04-06,HOTUSDT,0.001977,0.001981,0.001928,0.001946,1457779070.0,2850293.953358,18335
1680652800000,2023-04-05,HOTUSDT,0.001976,0.002014,0.001941,0.001976,1875708803.0,3710608.603563,23027
1680566400000,2023-04-04,HOTUSDT,0.001954,0.001992,0.001928,0.001976,1763995783.0,3465404.663251,22748
1680480000000,2023-04-03,HOTUSDT,0.001974,0.00202,0.001876,0.001952,4454156547.0,8647591.308692,45665
1680393600000,2023-04-02,HOTUSDT,0.002033,0.002066,0.001917,0.001974,3030293554.0,6041608.691957,30818
1680307200000,2023-04-01,HOTUSDT,0.002149,0.002211,0.002022,0.002033,4596309041.0,9643073.690847,46994
1680220800000,2023-03-31,HOTUSDT,0.002035,0.002355,0.001929,0.00215,20897139381.0,44491360.309577,237710
1680134400000,2023-03-30,HOTUSDT,0.001832,0.0023,0.001788,0.002036,11464393204.0,23416318.852674,130573
1680048000000,2023-03-29,HOTUSDT,0.001769,0.001867,0.001753,0.001833,2102761526.0,3826404.290845,28655
1679961600000,2023-03-28,HOTUSDT,0.001719,0.00178,0.0017,0.001769,980916458.0,1701145.05365,13672
1679875200000,2023-03-27,HOTUSDT,0.001833,0.001844,0.001671,0.001719,2015505906.0,3527326.740808,23312
1679788800000,2023-03-26,HOTUSDT,0.001765,0.001849,0.001747,0.001834,1103784287.0,1986928.976823,17986
1679702400000,2023-03-25,HOTUSDT,0.001804,0.001811,0.001731,0.001765,1271729203.0,2241657.605974,18589
1679616000000,2023-03-24,HOTUSDT,0.001895,0.00192,0.001765,0.001805,1150077857.0,2108907.963949,14170
1679529600000,2023-03-23,HOTUSDT,0.001779,0.0019,0.001775,0.001894,1490364065.0,2755452.564493,16809
1679443200000,2023-03-22,HOTUSDT,0.001853,0.001865,0.00172,0.001779,1611168237.0,2921055.88727,17609
1679356800000,2023-03-21,HOTUSDT,0.00178,0.001858,0.001734,0.00185,1114111885.0,2015099.374145,13186
1679270400000,2023-03-20,HOTUSDT,0.001886,0.001904,0.001765,0.001781,1707904488.0,3145181.499268,18027
1679184000000,2023-03-19,HOTUSDT,0.001854,0.001935,0.001836,0.001884,1993917779.0,3729918.944395,19306
1679097600000,2023-03-18,HOTUSDT,0.001922,0.001972,0.001839,0.001853,1810353339.0,3475734.812587,20019
1679011200000,2023-03-17,HOTUSDT,0.001735,0.001923,0.001713,0.001922,2519143341.0,4626772.924804,23005
1678924800000,2023-03-16,HOTUSDT,0.001697,0.001745,0.001671,0.001735,1081654687.0,1856608.120121,11985
1678838400000,2023-03-15,HOTUSDT,0.001837,0.001863,0.001655,0.001695,1705744173.0,2987685.062805,19178
1678752000000,2023-03-14,HOTUSDT,0.001768,0.00192,0.001722,0.001838,2458859591.0,4471599.130207,25864
1678665600000,2023-03-13,HOTUSDT,0.001693,0.001785,0.001637,0.001767,2086727227.0,3586348.280082,19979
1678579200000,2023-03-12,HOTUSDT,0.001574,0.001698,0.001545,0.001692,1251299434.0,2002317.054821,11761
1678492800000,2023-03-11,HOTUSDT,0.001579,0.001614,0.001496,0.001574,994726497.0,1532688.316044,10343
1678406400000,2023-03-10,HOTUSDT,0.001578,0.001584,0.001435,0.001579,2356612751.0,3572281.027963,19645
1678320000000,2023-03-09,HOTUSDT,0.001654,0.001729,0.001532,0.001576,1995130393.0,3297872.824552,17377
1678233600000,2023-03-08,HOTUSDT,0.001758,0.001766,0.001625,0.001654,1380121379.0,2337829.011869,15169
1678147200000,2023-03-07,HOTUSDT,0.001817,0.001832,0.001715,0.001757,1345752128.0,2393735.98036,13256
1678060800000,2023-03-06,HOTUSDT,0.001828,0.001868,0.001777,0.001815,1431174445.0,2607468.29876,13047
1677974400000,2023-03-05,HOTUSDT,0.001834,0.001863,0.001817,0.001827,662228363.0,1218078.2234,7466
1677888000000,2023-03-04,HOTUSDT,0.001902,0.001915,0.001786,0.001835,997579252.0,1851215.496504,11293
1677801600000,2023-03-03,HOTUSDT,0.002035,0.002037,0.001819,0.001902,1803346434.0,3423786.540645,20954
1677715200000,2023-03-02,HOTUSDT,0.0021,0.002135,0.001992,0.002036,1640720362.0,3363267.065516,13705
1677628800000,2023-03-01,HOTUSDT,0.002017,0.002105,0.002002,0.0021,996808932.0,2070605.498695,10791
1677542400000,2023-02-28,HOTUSDT,0.00209,0.002095,0.002,0.002015,771288007.0,1579275.468028,9401
1677456000000,2023-02-27,HOTUSDT,0.002083,0.002134,0.002033,0.002091,1168909027.0,2425916.99656,13459
1677369600000,2023-02-26,HOTUSDT,0.002053,0.002095,0.00203,0.002083,899676070.0,1857168.672874,9736
1677283200000,2023-02-25,HOTUSDT,0.002068,0.002073,0.001965,0.002054,1157068817.0,2347751.245214,13238
1677196800000,2023-02-24,HOTUSDT,0.002189,0.002208,0.002026,0.002068,2111043426.0,4466131.457513,21410
1677110400000,2023-02-23,HOTUSDT,0.002217,0.002273,0.002163,0.002189,1333994223.0,2956347.140193,16084
1677024000000,2023-02-22,HOTUSDT,0.00225,0.002265,0.002121,0.002216,1566710847.0,3414499.18405,20292
1676937600000,2023-02-21,HOTUSDT,0.002349,0.002375,0.0022,0.002249,2463279895.0,5616055.946126,29152
1676851200000,2023-02-20,HOTUSDT,0.002302,0.002421,0.002243,0.002345,3615378758.0,8462920.374206,38628
1676764800000,2023-02-19,HOTUSDT,0.002209,0.002369,0.002181,0.002304,4446748011.0,10100419.519781,46778
1676678400000,2023-02-18,HOTUSDT,0.002236,0.002268,0.002187,0.002209,960030578.0,2141491.394999,11333
1676592000000,2023-02-17,HOTUSDT,0.002132,0.002263,0.002128,0.002235,2152553126.0,4768465.514887,23784
1676505600000,2023-02-16,HOTUSDT,0.002249,0.002329,0.002118,0.002131,2827484397.0,6358489.043776,34617
1676419200000,2023-02-15,HOTUSDT,0.002119,0.002249,0.002097,0.002248,1552025572.0,3360792.195714,20763
1676332800000,2023-02-14,HOTUSDT,0.002027,0.002127,0.002001,0.002119,1829817332.0,3767187.34991,20051
1676246400000,2023-02-13,HOTUSDT,0.002027,0.002052,0.001925,0.002027,1479258901.0,2941712.008962,19730
1676160000000,2023-02-12,HOTUSDT,0.002108,0.002132,0.00201,0.002027,1207407571.0,2491308.657405,14415
1676073600000,2023-02-11,HOTUSDT,0.002062,0.002118,0.002047,0.002109,736708102.0,1536457.969408,10634
1675987200000,2023-02-10,HOTUSDT,0.002016,0.002087,0.001992,0.002064,978274736.0,2000560.771566,13212
1675900800000,2023-02-09,HOTUSDT,0.002211,0.002298,0.001952,0.002017,1956054562.0,4176202.051817,24239
1675814400000,2023-02-08,HOTUSDT,0.002252,0.002291,0.002125,0.002209,1658834192.0,3669200.189624,19726
1675728000000,2023-02-07,HOTUSDT,0.002112,0.002268,0.002102,0.002257,1761029583.0,3876165.661708,20329
1675641600000,2023-02-06,HOTUSDT,0.002138,0.002173,0.002084,0.002111,1021283522.0,2179737.045143,12595
1675555200000,2023-02-05,HOTUSDT,0.002265,0.002272,0.002093,0.002136,1757603277.0,3824027.451853,20355
1675468800000,2023-02-04,HOTUSDT,0.002197,0.002303,0.002171,0.002265,2349766285.0,5259661.929912,25822
1675382400000,2023-02-03,HOTUSDT,0.002171,0.002221,0.002128,0.002198,2147002669.0,4672571.329117,19127
1675296000000,2023-02-02,HOTUSDT,0.002181,0.00226,0.002124,0.002169,1551315869.0,3427259.856262,19341
1675209600000,2023-02-01,HOTUSDT,0.002117,0.002203,0.002031,0.002181,1749811975.0,3723584.911687,21852
1675123200000,2023-01-31,HOTUSDT,0.002066,0.002123,0.002048,0.002116,1391817296.0,2912644.761077,15886
1675036800000,2023-01-30,HOTUSDT,0.002204,0.002217,0.001961,0.002068,2025983354.0,4244234.12381,24726
1674950400000,2023-01-29,HOTUSDT,0.002167,0.002223,0.002156,0.002203,1265124896.0,2781839.461395,15867
1674864000000,2023-01-28,HOTUSDT,0.00222,0.002253,0.002145,0.00217,1735991560.0,3819272.181919,23382
1674777600000,2023-01-27,HOTUSDT,0.002132,0.002484,0.00206,0.002219,8787023276.0,20082576.680668,110644
1674691200000,2023-01-26,HOTUSDT,0.002042,0.002148,0.002042,0.002135,1934445793.0,4062856.573621,25802
1674604800000,2023-01-25,HOTUSDT,0.001968,0.002075,0.001907,0.002042,1513710498.0,3012395.287888,19295
1674518400000,2023-01-24,HOTUSDT,0.002064,0.002129,0.00192,0.00197,1839585099.0,3787426.924536,23703
1674432000000,2023-01-23,HOTUSDT,0.002012,0.002101,0.002007,0.002065,1439983703.0,2954436.942284,19817
1674345600000,2023-01-22,HOTUSDT,0.001985,0.00207,0.001962,0.002012,1335356979.0,2699088.810296,19178
1674259200000,2023-01-21,HOTUSDT,0.002063,0.002106,0.001973,0.001984,1859062813.0,3797105.745794,22832
1674172800000,2023-01-20,HOTUSDT,0.001933,0.002076,0.001903,0.002063,1940684202.0,3826183.826203,23956
1674086400000,2023-01-19,HOTUSDT,0.001866,0.00198,0.001826,0.001933,1411899194.0,2666127.920142,16723
1674000000000,2023-01-18,HOTUSDT,0.001976,0.002036,0.001806,0.001868,3402646794.0,6580885.183251,36762
1673913600000,2023-01-17,HOTUSDT,0.001883,0.002133,0.001848,0.001975,5668743900.0,11440240.689209,58355
1673827200000,2023-01-16,HOTUSDT,0.001893,0.00195,0.001816,0.001884,2652379725.0,5016258.320445,25168
1673740800000,2023-01-15,HOTUSDT,0.001877,0.001926,0.001772,0.001893,2577090076.0,4789277.886513,26368
1673654400000,2023-01-14,HOTUSDT,0.001781,0.001923,0.001701,0.001877,3514804547.0,6444489.943939,35520
1673568000000,2023-01-13,HOTUSDT,0.001666,0.00181,0.001642,0.001783,2030689142.0,3491099.437334,17578
1673481600000,2023-01-12,HOTUSDT,0.001624,0.001684,0.001595,0.001666,2062893713.0,3382298.823742,17407
1673395200000,2023-01-11,HOTUSDT,0.001619,0.001635,0.001543,0.001624,1586449143.0,2519318.585497,11183
1673308800000,2023-01-10,HOTUSDT,0.001546,0.001711,0.001524,0.001618,4990883239.0,8057123.977373,32639
1673222400000,2023-01-09,HOTUSDT,0.001522,0.001609,0.001515,0.001546,1922538888.0,2995760.619486,15936
1673136000000,2023-01-08,HOTUSDT,0.00149,0.00153,0.00146,0.001522,767158267.0,1143354.647672,6168
1673049600000,2023-01-07,HOTUSDT,0.001482,0.001502,0.001469,0.00149,535394927.0,795115.312015,5502
1672963200000,2023-01-06,HOTUSDT,0.001462,0.001494,0.001423,0.001482,675503192.0,984610.428435,5522
1672876800000,2023-01-05,HOTUSDT,0.001469,0.001484,0.001454,0.00146,661980340.0,971680.90228,4457
1672790400000,2023-01-04,HOTUSDT,0.001447,0.001486,0.001441,0.001472,1072420212.0,1571609.507996,6993
1672704000000,2023-01-03,HOTUSDT,0.001445,0.001467,0.001423,0.00145,915547147.0,1322563.934697,6434
1672617600000,2023-01-02,HOTUSDT,0.00144,0.001475,0.001415,0.001446,837904980.0,1214118.798384,5951
1672531200000,2023-01-01,HOTUSDT,0.001421,0.001444,0.001402,0.001439,528479795.0,753036.069243,3400
1672444800000,2022-12-31,HOTUSDT,0.001415,0.001445,0.001411,0.001421,544645214.0,778219.693445,4475
1672358400000,2022-12-30,HOTUSDT,0.001404,0.001428,0.001379,0.001414,950239070.0,1335689.541184,7135
1672272000000,2022-12-29,HOTUSDT,0.001479,0.001524,0.001382,0.001404,2683746633.0,3896410.224474,21260
1672185600000,2022-12-28,HOTUSDT,0.001467,0.001635,0.001407,0.001479,6511105072.0,9938346.519174,56919
1672099200000,2022-12-27,HOTUSDT,0.001481,0.001486,0.001437,0.001467,432247319.0,632516.77605,4048
1672012800000,2022-12-26,HOTUSDT,0.001469,0.001482,0.001458,0.001481,284534855.0,418487.385903,2660
1671926400000,2022-12-25,HOTUSDT,0.001471,0.001478,0.001438,0.001469,364175474.0,530136.164328,3038
1671840000000,2022-12-24,HOTUSDT,0.001475,0.001479,0.001462,0.001471,243879046.0,358142.058664,2362
1671753600000,2022-12-23,HOTUSDT,0.001484,0.001497,0.001465,0.001474,517934452.0,765593.533952,5688
1671667200000,2022-12-22,HOTUSDT,0.001484,0.001496,0.001456,0.001484,567321799.0,839883.239451,6370
1671580800000,2022-12-21,HOTUSDT,0.001492,0.001493,0.001456,0.001484,427555227.0,628939.677963,4162
1671494400000,2022-12-20,HOTUSDT,0.001437,0.001514,0.00143,0.001491,555027338.0,825367.315599,4383
1671408000000,2022-12-19,HOTUSDT,0.001524,0.001539,0.001401,0.001436,820779943.0,1215675.111726,6956
1671321600000,2022-12-18,HOTUSDT,0.001544,0.001554,0.001513,0.001522,405135160.0,619610.191347,3963
1671235200000,2022-12-17,HOTUSDT,0.001526,0.001548,0.001483,0.001544,635573458.0,966200.587197,5943
1671148800000,2022-12-16,HOTUSDT,0.001693,0.00173,0.001484,0.001526,1425978540.0,2307009.542594,12285
1671062400000,2022-12-15,HOTUSDT,0.001688,0.00173,0.001654,0.001693,1261844999.0,2141477.623424,9563
1670976000000,2022-12-14,HOTUSDT,0.001687,0.001737,0.001666,0.001688,1016556038.0,1726159.344194,9395
1670889600000,2022-12-13,HOTUSDT,0.001657,0.001702,0.001603,0.001685,905822681.0,1500150.52752,7729
1670803200000,2022-12-12,HOTUSDT,0.001668,0.001673,0.001593,0.001656,1014267783.0,1659742.48896,8785
1670716800000,2022-12-11,HOTUSDT,0.001687,0.001707,0.001661,0.001669,528164592.0,892353.696181,4620
1670630400000,2022-12-10,HOTUSDT,0.001693,0.001712,0.001684,0.001687,509212978.0,864775.679129,4561
1670544000000,2022-12-09,HOTUSDT,0.001722,0.001731,0.00168,0.001692,1594010202.0,2720173.125376,10299
1670457600000,2022-12-08,HOTUSDT,0.001671,0.001734,0.001662,0.001722,1420489185.0,2411443.053747,12755
1670371200000,2022-12-07,HOTUSDT,0.00172,0.001825,0.001663,0.001671,4837227397.0,8401143.832268,46137
1670284800000,2022-12-06,HOTUSDT,0.001686,0.001722,0.001667,0.001718,1014524068.0,1719564.620996,9049
1670198400000,2022-12-05,HOTUSDT,0.001723,0.001766,0.001674,0.001685,1449646016.0,2500738.878355,12333
1670112000000,2022-12-04,HOTUSDT,0.001654,0.001751,0.001653,0.001722,1285962549.0,2197650.426279,12031
1670025600000,2022-12-03,HOTUSDT,0.001679,0.001733,0.001651,0.001654,1568265269.0,2647383.945149,12526
1669939200000,2022-12-02,HOTUSDT,0.001637,0.001713,0.00161,0.00168,958733928.0,1582896.225171,8230
1669852800000,2022-12-01,HOTUSDT,0.001669,0.00167,0.001621,0.001638,764314020.0,1257877.572202,7159
1669766400000,2022-11-30,HOTUSDT,0.001611,0.001674,0.001584,0.00167,1058018792.0,1731281.635183,10573
1669680000000,2022-11-29,HOTUSDT,0.001588,0.001634,0.001577,0.00161,658226586.0,1061391.252091,6336
1669593600000,2022-11-28,HOTUSDT,0.001597,0.001617,0.001543,0.001589,1135366993.0,1787295.184287,9545
1669507200000,2022-11-27,HOTUSDT,0.001638,0.001668,0.001594,0.001598,880331475.0,1443380.068461,8228
1669420800000,2022-11-26,HOTUSDT,0.001634,0.001728,0.001623,0.001639,1740997546.0,2900490.205718,14437
1669334400000,2022-11-25,HOTUSDT,0.001654,0.001688,0.001608,0.001634,1340215811.0,2205505.233261,12041
1669248000000,2022-11-24,HOTUSDT,0.00164,0.001704,0.001601,0.001652,1486575821.0,2441565.59026,13384
1669161600000,2022-11-23,HOTUSDT,0.001613,0.001678,0.001579,0.00164,2756108639.0,4478037.874972,24518
1669075200000,2022-11-22,HOTUSDT,0.001446,0.001798,0.001411,0.001611,4675013422.0,7452700.815264,43744
1668988800000,2022-11-21,HOTUSDT,0.001515,0.001515,0.001405,0.001446,1998975529.0,2927877.78929,14311
1668902400000,2022-11-20,HOTUSDT,0.001581,0.001605,0.001494,0.001517,1514405646.0,2358669.384498,11411
1668816000000,2022-11-19,HOTUSDT,0.001565,0.001636,0.001462,0.001581,2204664064.0,3502406.816764,16035
1668729600000,2022-11-18,HOTUSDT,0.001546,0.00158,0.001535,0.001566,912115284.0,1419982.471691,6677
1668643200000,2022-11-17,HOTUSDT,0.001549,0.001574,0.001529,0.001546,965203508.0,1499281.460509,6899
1668556800000,2022-11-16,HOTUSDT,0.001597,0.001645,0.001531,0.001546,1604570912.0,2541667.933964,12001
1668470400000,2022-11-15,HOTUSDT,0.001546,0.001612,0.001528,0.001597,1280159441.0,2017148.007334,10717
1668384000000,2022-11-14,HOTUSDT,0.001519,0.001579,0.001446,0.001547,1569170086.0,2375149.011968,13831
1668297600000,2022-11-13,HOTUSDT,0.001573,0.001612,0.001497,0.001519,1496474326.0,2314335.028886,13438
1668211200000,2022-11-12,HOTUSDT,0.001646,0.001652,0.001551,0.001573,1038933307.0,1651711.750361,8401
1668124800000,2022-11-11,HOTUSDT,0.001704,0.001785,0.001567,0.001649,3145854209.0,5169054.062544,22993
1668038400000,2022-11-10,HOTUSDT,0.001496,0.001759,0.001468,0.001704,3405264587.0,5586257.06586,31580
1667952000000,2022-11-09,HOTUSDT,0.001802,0.001815,0.00138,0.001497,4949102101.0,8076813.8559461,44152
1667865600000,2022-11-08,HOTUSDT,0.002071,0.002102,0.001605,0.001801,5016607457.0,9513948.92229,53551
1667779200000,2022-11-07,HOTUSDT,0.002038,0.002108,0.002002,0.002074,1811354313.0,3740408.287173,19946
1667692800000,2022-11-06,HOTUSDT,0.002139,0.002192,0.002032,0.002039,1597641152.0,3389922.047858,17640
1667606400000,2022-11-05,HOTUSDT,0.00217,0.002237,0.002102,0.002137,2225504388.0,4852690.816908,26450
1667520000000,2022-11-04,HOTUSDT,0.002041,0.002189,0.002033,0.002172,3084308600.0,6541576.040083,33787
1667433600000,2022-11-03,HOTUSDT,0.001986,0.002091,0.001976,0.002041,2255815986.0,4610970.123421,24604
1667347200000,2022-11-02,HOTUSDT,0.002069,0.002074,0.00195,0.001985,3448921096.0,6925500.240054,32687
1667260800000,2022-11-01,HOTUSDT,0.002025,0.00218,0.002021,0.00207,4212600777.0,8847509.217227,42369
1667174400000,2022-10-31,HOTUSDT,0.002063,0.002092,0.001995,0.002027,2075533860.0,4251498.541957,20313
1667088000000,2022-10-30,HOTUSDT,0.002277,0.002291,0.00202,0.002064,4642240597.0,9908724.93611,44435
1667001600000,2022-10-29,HOTUSDT,0.001971,0.002394,0.00197,0.002277,9592856567.0,21251037.961042,105214
1666915200000,2022-10-28,HOTUSDT,0.001949,0.00199,0.001911,0.001972,1166240405.0,2272232.795781,11841
1666828800000,2022-10-27,HOTUSDT,0.001954,0.002043,0.001939,0.001949,2758829481.0,5491974.887364,23688
1666742400000,2022-10-26,HOTUSDT,0.001923,0.001999,0.001919,0.001954,1164025341.0,2275609.669503,11890
1666656000000,2022-10-25,HOTUSDT,0.00188,0.00195,0.001868,0.001922,1192346345.0,2283401.753889,11761
1666569600000,2022-10-24,HOTUSDT,0.00192,0.001927,0.001867,0.001882,573761414.0,1086251.730061,6696
1666483200000,2022-10-23,HOTUSDT,0.001902,0.00196,0.001871,0.00192,722824210.0,1374762.240462,9210
1666396800000,2022-10-22,HOTUSDT,0.001921,0.001939,0.001887,0.001901,913546934.0,1744208.176152,9061
1666310400000,2022-10-21,HOTUSDT,0.001913,0.001929,0.00185,0.00192,734616809.0,1390833.609455,9150
1666224000000,2022-10-20,HOTUSDT,0.001914,0.001961,0.00189,0.001912,595490117.0,1147624.295206,7344
1666137600000,2022-10-19,HOTUSDT,0.001981,0.001984,0.001896,0.001915,896396226.0,1750245.669081,9880
1666051200000,2022-10-18,HOTUSDT,0.002013,0.002029,0.001948,0.001979,926205109.0,1841480.383829,10105
1665964800000,2022-10-17,HOTUSDT,0.001971,0.00202,0.001966,0.00201,1084716008.0,2157925.378552,11250
1665878400000,2022-10-16,HOTUSDT,0.001942,0.001988,0.001942,0.001972,868824690.0,1711661.419568,9865
1665792000000,2022-10-15,HOTUSDT,0.00196,0.00198,0.001933,0.001943,874639606.0,1709095.643458,9291
1665705600000,2022-10-14,HOTUSDT,0.001972,0.002044,0.001942,0.001961,1796970465.0,3601491.105546,17891
1665619200000,2022-10-13,HOTUSDT,0.001993,0.002073,0.001827,0.001974,4661817678.0,9053119.095405,41612
1665532800000,2022-10-12,HOTUSDT,0.001981,0.00201,0.00197,0.001992,684733495.0,1363404.522175,8039
1665446400000,2022-10-11,HOTUSDT,0.002068,0.002075,0.001962,0.001981,2216973766.0,4451735.002442,21099
1665360000000,2022-10-10,HOTUSDT,0.00201,0.002102,0.00197,0.002067,3232920914.0,6603529.18953,30477
1665273600000,2022-10-09,HOTUSDT,0.001991,0.002023,0.001991,0.002011,373994332.0,751711.91165,4912
1665187200000,2022-10-08,HOTUSDT,0.002005,0.002016,0.001976,0.001992,367700108.0,735980.598438,4789
1665100800000,2022-10-07,HOTUSDT,0.002012,0.002025,0.001983,0.002004,663239585.0,1330512.425944,6672
1665014400000,2022-10-06,HOTUSDT,0.002025,0.002046,0.001998,0.002011,888132782.0,1795390.273,9479
1664928000000,2022-10-05,HOTUSDT,0.002029,0.002039,0.001993,0.002024,749525059.0,1509737.079269,7707
1664841600000,2022-10-04,HOTUSDT,0.002008,0.002045,0.001996,0.002028,983180825.0,1983880.418477,9527
1664755200000,2022-10-03,HOTUSDT,0.00196,0.002017,0.001938,0.002009,941478448.0,1876639.897064,8976
1664668800000,2022-10-02,HOTUSDT,0.002037,0.002045,0.001947,0.001961,1238564913.0,2477513.004937,12227
1664582400000,2022-10-01,HOTUSDT,0.002038,0.002061,0.002026,0.002037,509605724.0,1042744.926243,5433
1664496000000,2022-09-30,HOTUSDT,0.002057,0.002093,0.002016,0.002038,1148407252.0,2354171.682242,12461
1664409600000,2022-09-29,HOTUSDT,0.002025,0.002067,0.002002,0.002057,1206858727.0,2451668.532609,13408
1664323200000,2022-09-28,HOTUSDT,0.002029,0.002049,0.001955,0.002024,1336387313.0,2679367.883461,15146
1664236800000,2022-09-27,HOTUSDT,0.002045,0.002109,0.002005,0.002029,1542578946.0,3191404.949796,17210
1664150400000,2022-09-26,HOTUSDT,0.002023,0.002048,0.001984,0.002047,1344586904.0,2717935.469912,13272
1664064000000,2022-09-25,HOTUSDT,0.002047,0.002088,0.002,0.002024,858333184.0,1761931.701611,8987
1663977600000,2022-09-24,HOTUSDT,0.002102,0.00214,0.002035,0.00205,1497200743.0,3141255.25492,14465
1663891200000,2022-09-23,HOTUSDT,0.002094,0.00213,0.002007,0.002102,2202250762.0,4577605.235569,22944
1663804800000,2022-09-22,HOTUSDT,0.001972,0.002112,0.001967,0.002093,1559583318.0,3195381.031463,16504
1663718400000,2022-09-21,HOTUSDT,0.001997,0.002101,0.001945,0.001973,2181646060.0,4394319.950033,23319
1663632000000,2022-09-20,HOTUSDT,0.002031,0.00206,0.001985,0.001996,1318845474.0,2664024.60222,14933
1663545600000,2022-09-19,HOTUSDT,0.001987,0.002046,0.00193,0.002031,1427772521.0,2841970.256125,15617
1663459200000,2022-09-18,HOTUSDT,0.002139,0.002166,0.00195,0.001987,1602851633.0,3320912.111703,18000
1663372800000,2022-09-17,HOTUSDT,0.002058,0.002147,0.002058,0.002139,912803807.0,1924989.610151,11291
1663286400000,2022-09-16,HOTUSDT,0.002028,0.00207,0.00201,0.002058,1465552729.0,2996155.731265,15090
1663200000000,2022-09-15,HOTUSDT,0.002079,0.002099,0.002012,0.002027,1719372146.0,3529060.221886,19176
1663113600000,2022-09-14,HOTUSDT,0.002076,0.002105,0.002008,0.00208,2006958905.0,4146649.165529,20967
1663027200000,2022-09-13,HOTUSDT,0.002204,0.002319,0.002064,0.002076,4092572607.0,8923269.371523,42432
1662940800000,2022-09-12,HOTUSDT,0.002152,0.002375,0.002117,0.002205,4317852222.0,9572745.252744,45207
1662854400000,2022-09-11,HOTUSDT,0.002175,0.002203,0.002114,0.002151,1158470683.0,2506793.644538,13102
1662768000000,2022-09-10,HOTUSDT,0.002177,0.002249,0.002148,0.002173,1867387116.0,4074816.987971,20636
1662681600000,2022-09-09,HOTUSDT,0.002022,0.002191,0.002019,0.002176,2430568514.0,5184916.931331,23934
1662595200000,2022-09-08,HOTUSDT,0.002022,0.002048,0.001971,0.002022,1577881461.0,3171555.269665,16058
1662508800000,2022-09-07,HOTUSDT,0.001908,0.002042,0.001885,0.002021,1788161866.0,3528701.668957,18443
1662422400000,2022-09-06,HOTUSDT,0.002083,0.002134,0.001902,0.001908,3012842150.0,6082827.334082,29120
1662336000000,2022-09-05,HOTUSDT,0.002159,0.002174,0.002042,0.002084,1957883974.0,4087833.263648,22659
1662249600000,2022-09-04,HOTUSDT,0.002062,0.002383,0.002049,0.002158,3941381030.0,8586884.601863,53412
1662163200000,2022-09-03,HOTUSDT,0.002042,0.002077,0.002022,0.00206,577039185.0,1183011.232913,7333
1662076800000,2022-09-02,HOTUSDT,0.00206,0.002089,0.002014,0.002044,1240030079.0,2541677.351375,19644
1661990400000,2022-09-01,HOTUSDT,0.002076,0.00209,0.002008,0.002061,1133788512.0,2327213.131242,11135
1661904000000,2022-08-31,HOTUSDT,0.002097,0.002174,0.002067,0.002076,1272295330.0,2707652.117025,12226
1661817600000,2022-08-30,HOTUSDT,0.002134,0.002175,0.002053,0.002097,1503462450.0,3187170.349858,13162
1661731200000,2022-08-29,HOTUSDT,0.002008,0.002148,0.001985,0.002135,1128528672.0,2329999.494681,11410
1661644800000,2022-08-28,HOTUSDT,0.002064,0.002101,0.001991,0.002008,1076377039.0,2223210.633337,10647
1661558400000,2022-08-27,HOTUSDT,0.002061,0.002083,0.002017,0.002063,915771834.0,1882294.549488,9029
1661472000000,2022-08-26,HOTUSDT,0.002227,0.002251,0.002035,0.002061,1919402794.0,4132705.813603,19373
1661385600000,2022-08-25,HOTUSDT,0.002205,0.002267,0.002189,0.002229,1226367956.0,2737742.499917,11763
1661299200000,2022-08-24,HOTUSDT,0.002221,0.00227,0.002177,0.002204,1232493391.0,2744335.801154,13257
1661212800000,2022-08-23,HOTUSDT,0.002179,0.002229,0.002126,0.002217,1103801796.0,2416480.585375,12944
1661126400000,2022-08-22,HOTUSDT,0.002212,0.002217,0.002086,0.00218,1167151572.0,2502122.323426,14035
1661040000000,2022-08-21,HOTUSDT,0.002149,0.002241,0.002138,0.002212,873986447.0,1918034.395449,10888
1660953600000,2022-08-20,HOTUSDT,0.002182,0.002249,0.0021,0.002149,1419287214.0,3099788.627433,18061
1660867200000,2022-08-19,HOTUSDT,0.002343,0.002359,0.002149,0.002183,3167201186.0,7118932.626303,37260
1660780800000,2022-08-18,HOTUSDT,0.002476,0.00254,0.002281,0.002343,1651552263.0,4054102.732439,23624
